aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
2336,0,0,0,0,0,1322.918941,10.07189223,0.086003902,47.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,23.53930917,6051.811182,0,-2.566583849,11.80700646,20002328.58,462374.2852,116.5608103,39.74965738,47.40000153,0,0,0.01190627,0,0,0,0,0,0,0,0,0,0.445948318,0,0,0,0.601436303,0.043724096,0,0,0,0,0.802767725,0.125851506,10.57018707,6,0.503936141,0,0,0.01190627,0,0,0
2337,0.505481532,28.91643963,10.85627843,92.48524516,4,26938.9937,39.38568948,0.014180421,44.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,5180,8.085149924,6213,0.762947541,-2.566583849,11.80700646,18945384,422512.2173,116.0957167,39.73475339,44.5,0,0,0.808169811,4.949454862,4.949454862,4.949454862,0,19.79781945,1.237363716,1.263952661,0,0,0.917375541,0,0,0,0.421070174,0.004414359,0,0,0,0,0.467258634,2.946791179,3.646252482,2330,2.883057457,1.935868355,4.901525623,0.808169811,0.144880582,0.976583937,1.208389529
2338,0.581089661,31.16008034,12.35062184,113.17933,1,22646.55983,53.48461826,0.018002436,44.40000153,5548.105957,1.661129236,520.4420166,15.49235249,1010.367615,2497.282959,13.2808876,13.2808876,1412.841675,118852.678,8.457014799,6051.811182,0.7521325,-1.709951162,12.67865086,20002328.58,423307.6355,116.1049959,39.73499902,44.40000153,0,0,0.951155513,21.02705575,5.256763938,3.154058363,0,26.28381969,2.102705575,1.223408423,0.00374999,0,0.90848632,0,0,0.001250064,0.36863871,0.001239662,0,0,0.001874981,0.05135991,0.656927178,2.124866698,2.233984526,3158,3.320172103,2.893299461,4.313806072,0.951155513,0.115237744,0.984608003,1.035170369
2339,0.432670218,46.99339821,25.87014978,47.02595866,0,17946.27266,53.65990435,0.023478257,44.29999924,5548.27002,1.670305252,524.2540283,15.49237251,1010.345093,2498.606201,13.29226971,13.29226971,1411.86145,5181,7.126076341,6211,0.662958571,-1.734301925,12.65567207,20249272,424164.5421,116.1149959,39.73499902,44.29999924,0,0,0.951152451,129.3168092,24.18119196,17.87305493,4.205424688,155.6007135,19.97576727,1.280432597,0.001249997,0,0.133489973,0,0,0.002500135,0.311279298,0.025624981,0,0,0.003750026,0.750616564,0.985595247,1.690465985,1.777281848,10339,10.86997146,3.001890903,0.959859049,0.951152451,0.145420253,1.954079454,2.054433494
2340,0.331140004,67.69428104,35.60733072,40.97316185,3,12352.58991,80.49738115,0.022585434,44.20000076,5547.588379,1.671987891,524.6181641,15.50876331,1010.637695,2499.230957,13.30778694,13.30778694,1411.59729,5769,16.4599905,7240,0.61344,-1.895323992,12.46496391,19836000,425021.4483,116.1249959,39.73499902,44.20000076,0,0,0.951149423,188.1933538,51.51661642,31.54078556,0,226.0422965,44.15709979,1.32582423,0,0,0.020957572,0,0,0,0.130640124,0.003750006,0,0,0.008125409,0.793745141,0.590301985,4.890759394,5.141946442,16681,17.53772813,4.141454713,2.415932602,0.951149423,0.190568345,3.496737877,3.676328652
2341,0.474287394,51.71027279,28.61591496,148.2156132,3,29723.32594,25.30080018,0.013402084,44.20000076,5546.607422,1.678333163,526.109314,15.49763584,1010.409851,2500.496094,13.2950573,13.2950573,1410.678345,10918,32.61400032,5625,0.5422125,-1.843154192,12.53546333,20541812,425878.3541,116.1349959,39.73499902,44.20000076,0,0,0.95114643,440.5210246,77.80084922,59.92768115,4.205451309,881.0420493,75.69812356,1.118927038,0.004375113,0,0.018490471,0,0,0.001875073,0.047525128,0,0.128058307,0,0,0.702828348,0.765151541,5.889686961,6.192197935,27076,28.46669991,4.436179148,3.478181098,0.95114643,0.268101789,3.762974878,3.956251907
2342,0.487495747,43.37090391,23.03282991,127.8501247,1,23778.58679,40.91234781,0.015371525,44.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,10234,25.59115553,4228,0.604248571,-2.125396252,12.19575024,19206050,426735.2595,116.1449959,39.73499902,44.20000076,0,0,0.951143471,131.4207622,18.92458976,27.33551854,1.051366098,126.1639317,15.77049147,1.276389871,0,0,0,0,0,0,0.085523783,0.026240128,0,0,0,0.884216479,0.414631716,4.148840951,4.361950721,14281,15.01455924,3.252931449,3.770639182,0.951143471,0.200529344,2.403103352,2.526541393
2343,0.634153551,51.92659131,30.60999747,104.5080079,1,23778.51368,39.56602929,0.014809722,44.09999847,5546.009766,1.679827452,526.4321289,15.51288414,1010.694885,2501.26416,13.30991173,13.30991173,1410.413818,118852.678,20.73357423,5347,0.60553125,-2.022046566,12.32858276,19180162,427592.1644,116.1549959,39.73499902,44.09999847,0,0,0.951140547,87.26365442,25.23286393,13.66780129,0,141.9348596,18.92464795,1.248225675,0.002495478,0,0,0,0,0,0.228654848,0.002510166,0,0,0.000625042,0.946161397,0.424349154,4.909970359,5.162192249,7904,8.310023187,4.725341571,2.384042504,0.951140547,0.157869996,2.208399017,2.321842996
2344,0.755170914,45.05228516,30.02038227,57.03877941,2,17613.66032,76.06263911,0.028745183,44.20000076,5545.45459,1.681218624,526.7286987,15.52753735,1010.975769,2502.099609,13.32446671,13.32446671,1410.148926,10005,29.18158102,5055,0.759938571,-2.566583849,11.80700646,19264624,428449.069,116.1649959,39.73499902,44.20000076,0,0,0.951137657,29.4384307,9.462352724,15.77058787,1.051372525,32.59254827,7.359607674,1.502370771,0.003124984,0.224707516,0.360666931,0,0,0,0.533558639,0.000625044,0,0,0.019375428,0.22840627,1.474781402,6.241366804,6.562001576,2485,2.612660724,1.622157177,6.389857939,0.951137657,0.083958257,1.016230569,1.068436899
2345,0.526226299,46.61476846,33.70773697,50.00189901,4,24388.07183,43.97728248,0.020963581,44.79999924,5544.806152,1.684401274,527.453186,15.53080368,1011.045776,2503.226074,13.32758999,13.32758999,1409.622192,6979,27.69557142,5028,0.76809125,-2.131413937,12.20036983,20002328.58,429305.9731,116.1749959,39.73499902,44.79999924,0,0,0.951134801,119.8568277,24.18164067,10.51375681,2.102751363,349.0567262,23.13026499,0.988457209,0.000625033,0.399381172,0.160375996,0,0,0,0.461930348,0,0,0,0.000614668,0.288274349,1.384585436,7.207118639,7.57738927,4687,4.927797819,1.780922964,8.735424697,0.951134801,0.104694857,1.315645116,1.383237281
2346,0.72810693,54.74079942,30.92822347,77.55129551,7,19410.85674,60.51999015,0.022416656,45.59999847,5544.201172,1.687468767,528.1429443,15.53345776,1011.111328,2504.413086,13.33047485,13.33047485,1409.095093,7002,39.17980576,6429,0.664655714,-2.012368917,12.35195351,17276552,430162.8769,116.1849959,39.73499902,45.59999847,0,0,0.95113198,109.3433952,27.3358488,28.3872276,1.0513788,135.6278652,22.0789548,1.354887022,0.000624972,0,0.601442505,0,0,0,0.298585231,0.001229455,0,0,1.03E-05,0.27026399,1.033257502,10.71097901,11.26129626,8774,9.22479759,2.934307242,8.057821491,0.95113198,0.102997412,1.533716861,1.612517393
2347,1.019885192,27.28171745,3.417849924,28.41003417,1,18290.94603,70.79208592,0.028754227,45.79999924,5543.639648,1.690420747,528.7932739,15.53549767,1011.172424,2505.658447,13.3331356,13.3331356,1408.567993,5871,12.01671803,7575,0.936586585,-1.893079281,12.50356197,16598827,431019.7802,116.1949959,39.73499902,45.79999924,0,0,0.951129194,4.205527521,1.05138188,0,1.05138188,1.05138188,1.05138188,1.386294361,0.0075044,0,0.936889265,0,0,0,0.523327298,0.018767763,0,0.011877321,0.090007945,0,0.780662481,0.779588175,0.819644882,293,0.308054891,0.261483796,2.438004815,0.951129194,0.01058033,0.078067455,0.082078708
2348,0.801546473,26.11356656,3.200393455,62.24674701,0,33968.80147,27.83157757,0.018208979,45.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,5.10737896,5012,0.804756322,-1.98650229,12.3940773,13131238,431876.6832,116.2049959,39.73499902,45.5,0,0,0.951126441,8.411079382,0,0,0,2.102769846,0,0.500402423,0.006875033,0,1,0,0,0.00874517,0.623011869,0,0,0,0,0,0.37048508,0,0,505,0.530949386,0.006066213,0,0.951126441,0.055632292,0.394408307,0.414674947
2349,0.449716793,28.73320577,8.292168619,141.5157629,0,21616.44826,35.76470063,0.019576091,45.29999924,5544.012207,1.698726654,532.5924072,15.5306139,1011.123718,2507.403809,13.34293747,13.34293747,1407.586548,5610,7.968619227,6051.811182,0.657659155,-1.542213082,12.94355869,7551994.5,432733.5857,116.2149959,39.73499902,45.29999924,0,0,0.951123723,30.49024989,2.102775854,18.92498269,1.051387927,129.320715,1.051387927,0.889151616,0.009374925,0,0.507966974,0,0,0.001874958,0.377101126,0.001874925,0,0,0.003749779,0.425429008,1.163697446,2.227782783,2.342263922,4570,4.804842827,0.752595412,0,0.951123723,0.217927383,1.704316645,1.791897945
2350,0.520266516,27.65323537,6.731722753,80.68426884,0,35226.70518,15.57304483,0.017053155,45.20000076,5543.319824,1.704289913,533.8215332,15.51518822,1010.866028,2509.095703,13.32842636,13.32842636,1406.666138,3642,5.274764776,4861,0.82055,-1.447536588,13.06406307,5483669,433590.488,116.2249959,39.73499902,45.20000076,0,0,0.95112104,6.308345361,0,0,0,6.308345361,0,0.69314718,0.002500064,0,0,0,0,0.001250034,0.669760891,0,0,0,0,0.902406232,0.384466761,0,0,133,0.139834989,0.06093647,0,0.95112104,0.089765675,0.676037592,0.710779768
2351,1.625509765,70.21361876,46.8617098,1.943692644,0,28821.76942,36.70037996,0.018580416,44.79999924,5542.875977,1.706922889,534.2985229,15.51535511,1010.914429,2510.50708,13.3303175,13.3303175,1406.138428,3586,3.435690224,6787,0.985894286,-2.566583849,11.80700646,6440774,434447.3898,116.2349959,39.73499902,44.79999924,0,0,0.951118391,0,0,0,0,0,0,0,0.009969401,0,0,0,0,0.002504507,0.819553258,0.000625034,0,0,0,0.362426497,0.596480367,0,0,76,0.07990593,0,0,0.951118391,0.001348144,0.025723152,0.027045163
2352,0,0,0,0,0,25029.36253,43.02954987,0.018773481,44,5542.541992,1.708546996,534.4763184,15.5203619,1011.062439,2511.865479,13.33739376,13.33739376,1405.741577,15740,3.191936111,5855,1,-1.124443293,13.46428013,20002328.58,435304.2912,116.2449959,39.73499902,44,0,0,0.951115776,0,0,0,0,0,0,0,0.030651071,0,0.15278765,0,0,0,0.823628911,0,0,0,0.028130561,0.034517335,0.770324649,0.490955334,0.516188824,42,0.044158662,0,0,0.951115776,0,0,0
2353,0.902324637,28.93957095,5.911001947,32.41004714,0,21135.8488,39.87549998,0.023476402,44.20000076,5542.181152,1.711080194,534.8088989,15.51945591,1011.10376,2513.398682,13.33845043,13.33845043,1405.213745,118852.678,3.843067527,8189,0.876365714,-0.882229269,13.76497459,12753608,436161.1923,116.2549959,39.73499902,44.20000076,0,0,0.951113196,3.154198694,0,0,0,6.308397388,0,0.636514168,0.007500157,0,0.015630176,0,0,0.005625196,0.535622676,0.028750382,0,0,0,0.88948876,0.671444742,0.709031825,0.745475753,251,0.263901291,0,0,0.951113196,0.015360062,0.120231796,0.126411658
2354,1.027413799,29.30665653,7.183815901,29.89687152,0,27973.84265,28.20476233,0.013975082,44.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,42057,5.25296092,6919,0.88642125,-0.695542574,13.99721241,17073952,437018.0931,116.2649959,39.73499902,44.5,0,0,0.95111065,2.102804758,0,0,0,1.051402379,0,0.636514168,0.013749753,0,0,0,0,0.006249871,0.281560929,0.001250084,0,0,0.011881982,0.992146811,0.516361136,0,0,398,0.418458147,0,0,0.95111065,0.040648972,0.324994284,0.341699764
2355,0.703956338,28.48148724,7.609387828,32.16365931,0,12193.69408,95.58877812,0.026576746,44.90000153,5542.20166,1.708830595,533.9177246,15.54501438,1011.658691,2514.424561,13.36694813,13.36694813,1405.340332,44548,14.05418428,5794.5,0.764662821,-0.828045905,13.83770943,18729842,437874.9934,116.2749959,39.73499902,44.90000153,0,0,0.951108138,3.154215466,2.10281031,0,0,2.10281031,1.051405155,1.320888343,0.100609073,0.401131324,0,0,0,0.04123419,0.171097716,0.008124864,0,0,0.003749963,0.50889077,1.434838973,2.268231447,2.384830237,758,0.796965108,0.594717606,0,0.951108138,0.121722673,0.993755538,1.044839696
2356,0.860765948,39.76310793,20.50604512,27.56838067,2,13587.22373,83.57868986,0.029083574,45.5,5541.918945,1.711315989,534.092041,15.54315948,1011.694031,2516.077148,13.36705589,13.36705589,1404.812378,44613,19.86185551,5083.5,0.855552778,-1.076922536,13.53511715,19180146,438731.8935,116.2849959,39.73499902,45.5,0,0,0.951105661,4.205631574,3.15422368,0,0,2.102815787,1.051407893,1.279854225,0.064389875,0.486947253,0.450677084,0,0,0.010000472,0.527277908,0.01874975,0,0,4.80E-06,0,1.344351304,3.472347249,3.650853306,269,0.282828723,2.40962973,0,0.951105661,0.045055265,0.476912842,0.501429926
2357,0.831111802,35.04351645,18.74178434,14.86332212,2,14195.57043,63.10157306,0.028746406,46,5541.673828,1.713789821,534.1842651,15.54088116,1011.726685,2517.786621,13.36667252,13.36667252,1404.284424,44315,14.70235546,7450,0.96569,-1.655131102,12.82831764,19176632,439588.7931,116.2949959,39.73499902,46,0,0,0.951103219,3.154231781,0,0,1.051410594,1.051410594,0,0.950270539,0.000624971,0,0.973616829,0,0,0,0.805125218,0.114890938,0,0,0.025628428,0,0.547661555,2.946468935,3.097948652,265,0.278623807,0.572656415,0,0.951103219,0.007575818,0.071077803,0.074731955
2358,0.876465876,30.5306482,5.453148509,114.8558168,0,16983.94305,59.75721521,0.024002172,45.90000153,5542.368652,1.720394731,536.8331299,15.53622627,1011.754272,2519.84375,13.37874508,13.37874508,1403.433472,118852.678,10.46438003,6784.5,0.882458571,-2.566583849,11.80700646,20002328.58,440445.6925,116.3049959,39.73499902,45.90000153,0,0,0.951100811,1.051413256,2.102826512,0,3.154239768,4.205653024,2.102826512,1.517106397,0.006874806,0,0.970092306,0,0,0.006874799,0.651158699,0.056367353,0,0,0,0.009872878,0.584973297,0.617305368,0.649043047,497,0.522552388,0.360468873,0.802157714,0.951100811,0.035236653,0.292499918,0.307538292
2359,0.507852673,61.5991024,39.08758042,97.26113426,2,20236.13695,40.41055701,0.01857359,46,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,45227,21.48809576,4072.5,0.6436875,-1.700699449,12.77413845,21002336,441302.5915,116.3149959,39.73499902,46,0,0,0.951098437,71.49627985,27.33681288,24.18256524,2.10283176,94.62742921,19.97690172,1.45536797,0.006249822,0,0.117705687,0,0,0,0.390913308,0,0,0,0.00250002,0.766022104,0.869888907,5.743064742,6.038349471,12620,13.26886841,4.598955866,8.985200449,0.951098437,0.147827973,2.486999633,2.614870908
2360,0.430542564,58.87027745,27.32583773,94.50126868,3,15340.25963,61.14626295,0.018047683,46.09999847,5542.257813,1.721895099,536.4393921,15.53850174,1011.88562,2521.552734,13.38283253,13.38283253,1403.036133,49329,32.01978747,4833,0.548492857,-1.588840246,12.91252613,21133214,442159.4902,116.3249959,39.73499902,46.09999847,0,0,0.951096097,292.2943336,105.1418466,36.79964632,0,561.457461,89.37056964,1.240814406,0.002499896,0,0.000840017,0,0,2.18E-06,0.14117741,0.006249938,0,0.001239743,0.000624992,0.844980839,0.484301785,5.821842418,6.121192627,32658,34.33722427,7.893285182,10.990699,0.951096097,0.211199887,3.392394124,3.566825827
2361,0.534838165,66.93923264,35.7562852,184.948174,4,19410.07739,52.79619181,0.015825679,46.79999924,5542.112793,1.724346161,536.1838379,15.53509808,1011.911743,2523.423584,13.38085079,13.38085079,1402.508057,49430,32.96579806,6051.811182,0.51833,-1.872231483,12.56584358,21116064,443016.3885,116.3349959,39.73499902,46.79999924,0,0,0.951093792,307.0149362,75.70231304,30.49120942,2.102842029,496.2707188,65.1881029,1.208116965,0,0,0,0,0,0,0.027391258,0,0.012825336,0.001260308,0.001250031,0.77115219,0.37158156,9.087262054,9.554538288,37699,39.63752082,7.18933706,10.06724464,0.951093792,0.2150748,3.900435048,4.100999375
2362,0.42199378,58.69355387,28.17977924,77.9312577,1,17292.57312,57.50037192,0.017768301,47.20000076,5541.999512,1.726794839,535.8391724,15.53146172,1011.936218,2525.337646,13.37840366,13.37840366,1401.979858,48551,27.58603941,4438.5,0.594092857,-1.59913516,12.89861536,20802522,443873.2865,116.3449959,39.73499902,47.20000076,0,0,0.951091522,89.37099959,23.13131754,21.02847049,1.051423525,242.8788342,17.87419992,1.113349637,0.001250015,0,0,0,0,0.003750039,0.301863781,0,0,0,0.001874998,0.951742443,0.449717102,2.983089572,3.136490552,29042,30.535442,4.601900061,6.243552445,0.951091522,0.229754804,3.721587315,3.912964452
2363,0.655847567,35.31579126,15.41188138,77.56869192,1,36580.35714,14.45639104,0.015745284,46.90000153,5542.054199,1.727335691,534.9495239,15.53843212,1012.166077,2527.061768,13.3866806,13.3866806,1401.713623,118852.678,16.86693859,5895.5,0.718058974,-1.425660253,13.11112881,20106114,444730.1843,116.3549959,39.73499902,46.90000153,0,0,0.951089286,21.02851993,11.56568596,2.102851993,0,37.85133588,4.205703987,1.2462177,0.001249967,0,0,0,0,0,0.734929508,0,0,0,0,0.959163789,0.274690504,1.304537307,1.371624438,3284,3.452882973,3.665439647,3.804357142,0.951089286,0.113131456,1.12460159,1.182435348
2364,0.468925851,44.45102571,22.93272967,64.65678631,1,19021.74168,49.73467027,0.02029445,46.59999847,5542.069336,1.728816986,534.2053833,15.53988075,1012.291504,2528.931885,13.38895321,13.38895321,1401.316528,46031,21.10208193,6278.5,0.62985125,-1.761523426,12.69864845,19698568,445587.0817,116.3649959,39.73499902,46.59999847,0,0,0.951087084,24.18285391,14.71999803,6.308570585,1.051428431,33.64570978,4.205713723,1.428745975,0.001866842,0,0.001654767,0,0,0.001250013,0.313301747,0,0,0,0,0.947521108,0.44537498,2.951076332,3.102845557,6161,6.477850562,4.976277152,3.804348335,0.951087084,0.121769578,1.44923515,1.52376704
2365,0.75298322,41.75364685,17.30898685,28.99707642,2,25028.55043,41.20340494,0.023987912,46.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,47438,17.3543973,5583.5,0.86872,-2.566583849,11.80700646,20002328.58,446443.9787,116.3749959,39.73499902,46.40000153,0,0,0.951084916,2.102861654,3.15429248,1.051430827,0,8.411446614,3.15429248,1.385360377,0.003135418,0.591647904,0.164101976,0,0,2.28E-06,0.441596298,0.00124999,0,0,0,0.162340932,1.28964751,2.41742131,2.541751286,998,1.049327965,0.595819658,2.811265117,0.951084916,0.039617171,0.444055305,0.466893436
2366,0.816009151,31.28234354,11.01388584,18.69878531,0,39628.44931,19.62044777,0.020312793,46.40000153,5542.043457,1.731237531,533.6104126,15.53580952,1012.312683,2530.945557,13.38521481,13.38521481,1400.788574,44287,10.05215367,6025,0.898815,-1.602780879,12.89206982,19140776,447300.8755,116.3849959,39.73499902,46.40000153,0,0,0.951082783,0,0,0,0,4.205732739,0,-1.00E-10,0.002489665,0.97036442,0,0,0,0.003114599,0.710095227,0.001250025,0,0,0,0,0.313556894,0.28460308,0.299241123,988,1.038815987,0.246129336,0,0.951082783,0.019753128,0.171322946,0.18013463
2367,0.603694627,30.17960649,6.995599019,33.07037354,1,20675.66706,33.90863831,0.020556548,46.40000153,5542.180176,1.731746912,532.4812622,15.54235268,1012.539673,2532.763672,13.39217281,13.39217281,1400.522705,43100,6.129837672,7359.5,0.845078571,-1.699857771,12.77130508,19501932,448157.772,116.3949959,39.73499902,46.40000153,0,0,0.951080685,4.205742019,1.051435505,0,0,24.18301661,0,0.558577924,0.025635985,0.872653927,0.043106825,0,0,0.004385404,0.597739831,0.023749804,0,0,0,0,0.768560445,2.671832576,2.809259633,363,0.381671088,0.934508239,0,0.951080685,0.05983098,0.50537915,0.531373582
2368,0.653815586,29.71881797,6.242049532,17.25360697,1,13986.4503,76.81866475,0.023867456,46.29999924,5543.03418,1.739130735,533.704834,15.52929783,1012.451965,2535.361328,13.39288616,13.39288616,1399.541504,118852.678,5.646635771,7698,0.91795125,-1.553318441,12.94868565,19852232,449014.6682,116.4049959,39.73499902,46.29999924,0,0,0.951078621,4.205751147,3.15431336,0,0,8.411502294,1.051437787,1.180304557,0.013732319,0.259831615,0.666861717,0,0,0.013753023,0.544208948,0.056227868,0,0,0,0.018132392,1.303874916,1.824820791,1.918685534,915,0.962065575,1.803064896,0,0.951078621,0.029036609,0.248184392,0.260950447
2369,0.537093254,38.69056564,15.15183667,39.214478,2,14631.94755,108.6282918,0.022870589,46.90000153,5543.285156,1.73869431,532.0610962,15.54055882,1012.780457,2537.162842,13.40400124,13.40400124,1399.406494,43655,11.49921767,5740.5,0.756545205,-1.490207076,13.02322102,19075660,449871.5642,116.4149959,39.73499902,46.90000153,0,0,0.951076591,11.56584034,29.44032086,12.61728037,0,174.5390451,22.08024064,1.009991689,0.003156781,0.304328473,0.111102735,0,0,0.011896216,0.187500638,0,0.125523114,0,0.00562537,0.292378126,1.640111939,4.764572438,5.00966219,8164,8.583956411,3.948092184,0,0.951076591,0.130976447,1.369648266,1.440103015
2370,0.612132793,40.13110093,20.93538174,59.7095504,2,16119.9084,56.77987461,0.020960471,47.79999924,5543.488281,1.739200234,530.5808716,15.54612255,1013.004944,2539.113525,13.40892982,13.40892982,1399.140747,26469,15.50347074,6687.5,0.662894805,-1.358412623,13.1814003,17589970,450728.4598,116.4249959,39.73499902,47.79999924,0,0,0.951074596,7.360095656,31.5432671,12.61730684,0,146.1504709,26.28605592,1.080353458,0.005614819,0.638388134,0,0,0,0.004991825,0.217482124,0,0,0,0,0.220975823,1.007475363,3.637551767,3.824675566,4157,4.370845378,2.755448744,0,0.951074596,0.141809795,1.529742635,1.608436018
2371,0.675421238,38.6022709,18.08055924,11.1784804,0,18289.85836,64.84301554,0.019045148,48.09999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,26873,24.1662542,6502.5,0.936885,-1.163007259,13.41699362,16603201,451585.3551,116.4349959,39.73499902,48.09999847,0,0,0.951072635,0,2.102888809,0,0,2.102888809,0,0.69314718,1.25E-05,0,0,0,0,0.008762815,0.320420648,0.000625035,0,0,0,0.975717209,0.434927393,1.443194622,1.517438909,527,0.554111201,0.275188903,0,0.951072635,0.019114731,0.197491502,0.207651335
2372,0.973045324,30.51491708,7.871318232,42.59096881,0,14195.0852,81.45898057,0.026069831,48.09999847,5543.642578,1.740646482,529.2695923,15.54595184,1013.12561,2541.213135,13.40764046,13.40764046,1398.744385,27415,11.59923871,6051.811182,0.866234286,-2.566583849,11.80700646,20002328.58,452442.2502,116.4449959,39.73499902,48.09999847,0,0,0.951070708,4.205786137,2.102893069,2.102893069,2.102893069,9.463018809,2.102893069,1.574742624,0.047502442,0,0.000610036,0,0,0.016254264,0.28827088,0.035479235,0,0,0.062502317,0.914050059,0.948673967,0.434610062,0.456969244,725,0.762298737,0.720352726,0,0.951070708,0.051421158,0.426951953,0.448917151
2373,0.517232221,41.30060753,21.65270048,17.25061441,0,20675.40904,35.79763596,0.01912432,47.79999924,5543.746582,1.743031025,528.1327515,15.54001522,1013.142456,2543.461182,13.40011024,13.40011024,1398.217163,118852.678,9.552631458,5187.5,0.8853725,-0.903992891,13.72999048,16237531,453299.145,116.4549959,39.73499902,47.79999924,0,0,0.951068816,1.051448626,3.154345879,1.051448626,2.102897252,6.308691757,1.051448626,1.536722469,0.008114938,0,0.714158147,0,0,0.003749923,0.386893555,0.055145449,0,0,0,0.22964652,1.165489728,1.743324618,1.833016275,514,0.540444594,1.504374854,0,0.951068816,0.046936978,0.516188474,0.542745662
2374,0.895544514,28.29313555,4.268878395,80.5680082,0,25704.51239,38.77396189,0.022493075,47.70000076,5543.487549,1.742404878,526.2310486,15.54116011,1013.264862,2545.347046,13.3930254,13.3930254,1397.983093,26541,6.863346179,6684,0.800224286,-0.86785081,13.769135,13970085,454156.0396,116.4649959,39.73499902,47.70000076,0,0,0.951066958,0,0,0,0,0,0,0,0.00625351,0,0.951260348,0,0,0.00374978,0.463545153,0,0,0,0.004999826,0,0.483100934,0.115369329,0.121305159,126,0.132482786,0.090622342,0,0.951066958,0.098468485,0.770883451,0.810545929
2375,1.181506131,35.88101336,19.36803111,46.39257543,0,39461.07639,30.75383343,0.016390673,48.70000076,5543.759766,1.742861927,524.6195679,15.54531193,1013.487823,2547.416992,13.39556742,13.39556742,1397.718384,25700,4.834531148,7083.5,0.87867,-1.016554892,13.58104324,12828622,455011.3387,116.4749771,39.73501944,48.70000076,0,0,0.947065833,2.111785611,0,0,0,1.055892806,0,0.636514168,0.003755314,0,0.998541261,0,0,0,0.541192171,0.001255198,0,0,0.005021336,0,0.389679717,0,0,102,0.107701066,0.020645738,0,0.947065833,0.049338605,0.486868131,0.514080557
2376,4.94209713,28.18274745,1.05556329,6.241121549,2,28605.58275,21.748587,0.025990176,49.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,25142,6.989102745,7173,0.992578571,-1.331438065,13.19100952,9243441,455839.1101,116.4846298,39.73602601,49.29999924,0,0,0.743745152,1.34454658,0,0,0,1.34454658,0,0.69314718,0.007993592,0,0.89362794,0,0,0.000799168,0.797184718,0,0,0,0.013989381,0,0.385228152,2.330827389,3.133905995,8,0.010756373,0.092065394,0,0.743745152,0.000333537,0.001997487,0.002685714
2377,0.615392089,31.92896287,10.37800761,4.502171766,3,8004.618136,57.99192208,0.043265222,49.79999924,5544.357422,1.747256041,523.7520142,15.53596878,1013.501099,2550.061523,13.39023781,13.39023781,1397.030029,118852.678,18.16591454,5270,0.921518182,-1.469611287,13.01464367,20002328.58,456672.8204,116.4943471,39.73770004,49.79999924,0,0,0.416240143,2.402459293,4.804918587,7.20737788,0,74.47623809,0,0.60724941,0.001428,0.022640708,0.622710777,0,0,0.015707972,0.408489636,0.029988314,0,0,0.075709166,0,1.121602493,3.821124109,9.180095126,338,0.812031241,0.752827248,0,0.416240143,0.031132493,0.131231561,0.315278483
2378,0,0,0,0,1,7453.7724,27.8882812,0.055013527,49.09999847,5545.429688,1.753563285,522.9702148,15.52346802,1013.512085,2553.088379,13.38719177,13.38719177,1396.181519,118852.678,28.96131802,1675,1,-1.181651592,13.36013889,20002328.58,457524.6369,116.5042792,39.73895884,49.09999847,0,0,0.18634431,0,0,0,0,0,0,0,0.00956915,0,0.719470527,0,0,0,0.59946565,0.013251982,0,0,0.202809668,0,0.969000432,0.749237648,4.02071653,7,0.037564871,0.016225717,0,0.18634431,0,0,0
