aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
2168,0.626951272,32.76845088,3.818236417,3.750557749,0,14851.95875,51.96588895,0.031996405,46.59999847,5547.316895,1.756594777,535.0090332,15.52387047,1013.009155,2543.141113,13.43932819,13.43932819,1397.340942,118852.678,7.84146595,6485.0,0.9689125,-1.535657763,12.97737885,20032502.0,453326.1513,116.4549959,39.77499902,46.59999847,0,0,0.95052536,2.104099569,0.0,0.0,2.104099569,1.052049785,0.0,1.054920168,0.04497715,0.013614379,0.879215259,0.00062503,0.0,0.000624999,0.705794157,0.0287431,0.0,0.001875089,0.09116097,0.0,0.898453575,1.207734336,1.270596648,371,0.39031047,0.0,1.892412814,0.95052536,0.003205105,0.028522908,0.030007519
2169,1.058213237,31.76692272,6.933710175,1.551879885,1,23763.08763,36.48090923,0.024032906,46.59999847,5547.486816,1.758104682,533.0094604,15.522686,1013.128357,2545.408691,13.43567753,13.43567753,1396.94397,26323.0,6.848228216,7536.0,1.0,-2.060274601,12.32921028,19486721.0,454182.5503,116.4649959,39.77499902,46.59999847,0,0,0.950523505,5.260259186,0.0,0.0,5.260259186,0.0,0.0,0.69314718,0.006892987,0.0,0.813356308,0.0,0.0,0.0,0.715385922,0.00501993,0.0,0.001875117,0.207002371,0.0,0.806327742,0.494411151,0.520146159,68,0.071539525,0.092060542,0.0,0.950523505,9.54e-05,0.000822864,0.000865695
2170,0.610836267,45.63772474,29.97300849,12.61411272,2,27157.76243,27.14411961,0.021128687,47.0,5547.740723,1.758620262,530.7301636,15.52641106,1013.350891,2547.60083,13.43675327,13.43675327,1396.678101,44631.0,15.94893193,6044.0,0.901502857,-1.773404241,12.67542744,20229401.0,455038.949,116.4749959,39.77499902,47.0,0,0,0.950521685,4.208215407,3.156161555,0.0,3.156161555,2.104107703,2.104107703,1.574097336,0.00499994,0.0,0.829786374,0.0,0.0,0.0,0.702645163,0.001249996,0.0,0.0,0.042428188,0.010962479,0.621187515,4.445050441,4.676432438,399,0.419769487,1.493789901,0.0,0.950521685,0.013366797,0.16142167,0.16982429
2171,0.38814419,47.75102687,22.0759375,29.07900919,4,15087.61745,60.29483523,0.030048823,46.59999847,5548.637207,1.767256141,530.5498657,15.49738979,1013.054871,2550.921387,13.41611671,13.41611671,1395.444824,47427.0,18.33166099,7325.0,0.74731125,-1.618149161,12.85970974,21044436.0,455895.3475,116.4849959,39.77499902,46.59999847,0,0,0.950519899,5.260279141,10.52055828,3.156167485,0.0,11.57261411,6.31233497,1.512597142,0.005625062,0.0,0.835111368,0.0,0.0,0.0,0.445685871,0.000624961,0.0,0.0,0.052585627,0.0,0.699288569,3.951806199,4.157520743,1272,1.338215014,2.325834687,0.0,0.950519899,0.09512832,1.212053359,1.275147801
2172,0.494537097,61.69696511,40.98161284,45.37092331,3,13775.62533,95.92473921,0.029109474,46.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,47652.0,18.29402304,7583.0,0.719928571,-1.756765127,12.68311977,21456296.0,456751.7458,116.4949959,39.77499902,46.20000076,0,0,0.950518148,34.7179063,7.364404368,16.83292427,4.208231067,66.27963931,4.208231067,1.336506906,0.001875004,0.014004635,0.439631825,0.0,0.0,0.0,0.260681468,0.001872697,0.08904457,0.0,0.038134664,0.214478371,1.465219674,8.274640143,8.70539943,3264,3.433916551,3.262286906,0.546730679,0.950518148,0.168299514,2.906600986,3.057912142
2173,0.548014521,62.80785594,32.65550724,30.32188359,4,14623.3297,83.35069152,0.028254971,46.20000076,5549.004883,1.770930767,526.1669922,15.48582935,1013.190308,2555.894531,13.3962307,13.3962307,1394.521484,118852.678,28.54348373,7171.0,0.7584025,-1.758268118,12.67407131,20750784.0,457608.1437,116.5049959,39.77499902,46.20000076,0,0,0.950516431,10.52059667,16.83295468,5.260298337,0.0,34.71796902,15.78089501,1.439828072,0.006247547,0.093383043,0.608504482,0.0,0.0,0.0018749,0.311945495,0.002500082,0.005040847,0.0,0.041240715,0.110538162,1.347150713,6.238807514,6.563597757,1704,1.792709673,2.320271165,5.178488313,0.950516431,0.18718512,3.413027895,3.590708992
2174,0.42077545,61.75141036,34.38392727,51.5495903,5,11052.49707,92.2297041,0.028896824,46.5,5549.311523,1.771318793,523.5773926,15.48753357,1013.412842,2558.25708,13.39360523,13.39360523,1394.256592,50320.0,29.72300386,5306.0,0.64529,-2.566583849,11.80700646,21220057.0,458464.5415,116.5149959,39.77499902,46.5,0,0,0.950514748,61.01956873,51.55101497,89.42523004,1.05206153,179.9025216,38.92627661,1.463640537,0.006250012,0.045601082,0.283493129,0.0,0.0,0.010000193,0.221960485,0.007502422,0.106155708,0.0,0.020657362,0.342589828,1.631980463,6.787180856,7.140531875,5393,5.673767831,6.551406289,7.075161724,0.950514748,0.147672262,2.500988301,2.631193578
2175,0.616170693,55.20008493,33.24634442,60.57516893,2,10561.25666,114.6418076,0.028064445,47.09999847,5549.562988,1.772657394,521.1845093,15.48349476,1013.531738,2560.760498,13.38478947,13.38478947,1393.861084,50766.0,30.24720049,4179.0,0.6297225,-1.805195928,12.60875797,21194333.0,459320.939,116.5249959,39.77499902,47.09999847,0,0,0.9505131,13.67682361,4.208253418,5.260316772,0.0,58.91554785,0.0,0.864960066,0.028093787,0.411355145,0.286424721,0.0,0.0,0.04248723,0.158102767,0.0,0.126264063,0.0,0.0,0.007851428,1.549038776,5.787746299,6.089075786,2095,2.204072728,4.90403602,9.339006767,0.9505131,0.242234158,3.725346957,3.919301016
2176,0.537672492,55.00787242,24.66162313,49.46237729,4,12673.48647,61.89955938,0.023757972,47.79999924,5549.827637,1.77400279,518.7631836,15.47912979,1013.650269,2563.288574,13.37541962,13.37541962,1393.465942,50893.0,28.10485776,3591.0,0.65901875,-2.146002531,12.18255901,21228266.0,460177.3363,116.5349959,39.77499902,47.79999924,0,0,0.950511486,13.67684683,24.19749824,26.30162852,0.0,89.42553698,11.57271655,1.29869925,0.002530926,0.631823902,0.100978677,0.0,0.0,0.013749898,0.257911292,0.003125172,0.012977227,0.0,0.0,0.118008652,1.271799034,4.350575219,4.577088531,2839,2.986812935,3.991368019,6.052622846,0.950511486,0.230070608,3.493419311,3.67530468
2177,0.625996806,67.73402314,37.91529857,15.28806916,4,18279.03665,55.12912195,0.026113413,48.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,21949.0,26.53478479,7098.0,0.907175714,-2.806042671,11.36438751,21389614.0,461033.7334,116.5449959,39.77499902,48.59999847,0,0,0.950509906,5.260334447,6.312401337,6.312401337,0.0,84.16535116,6.312401337,0.839962087,0.013127892,0.189322867,0.56737428,0.0,0.0,0.001252397,0.630697997,0.00312482,0.0,0.0,0.0,0.007794677,1.048463966,5.739286558,6.038113357,1329,1.398196896,0.828154754,8.660426069,0.950509906,0.045657547,0.872998126,0.918452423
2178,0.549746076,68.8250144,36.81806045,70.14421056,5,14186.69195,60.91527264,0.024961089,48.20000076,5550.172363,1.774409413,516.088562,15.479846,1013.871765,2565.724854,13.37112904,13.37112904,1393.202026,118852.678,33.67820358,6051.811182,0.63111375,-2.243908644,12.04412746,20158906.0,461890.1302,116.5549959,39.77499902,48.20000076,0,0,0.95050836,45.2389498,25.2496464,35.7703324,0.0,198.8409654,17.8851662,1.177154042,0.008749849,0.387503525,0.112593075,0.0,0.0,0.033749481,0.160139421,0.0,0.110075855,0.0,0.032522936,0.173768055,1.720836768,6.964994146,7.327651641,6219,6.542814623,4.741744254,5.57942267,0.95050836,0.208331875,4.012741099,4.22167891
2179,0.929505238,54.23021337,33.50153365,38.64304134,5,11734.65246,88.32968678,0.032504617,48.0,5550.392578,1.776733518,513.8527832,15.46948719,1013.886169,2568.407471,13.35522079,13.35522079,1392.676636,22592.0,23.1360383,6803.0,0.779508571,-2.487775564,11.7350893,19946894.0,462746.5269,116.5649959,39.77499902,48.0,0,0,0.950506849,6.312421635,7.364491908,2.104140545,0.0,27.35382709,1.052070273,1.107461708,0.001249977,0.316303601,0.317639224,0.0,0.0,0.015624873,0.306621041,0.001868196,0.0,0.0,0.079388701,0.067455237,1.558910495,6.657199286,7.003841467,892,0.938446683,4.478353011,4.507352058,0.950506849,0.116128012,1.948154494,2.049595429
2180,0.320661576,31.17459617,7.997889888,7.574964087,1,8640.957933,124.0317457,0.052786277,47.90000153,5550.692383,1.778125525,511.3732605,15.46423721,1014.00354,2570.992676,13.34448624,13.34448624,1392.282715,21165.0,15.41848779,5943.0,0.96613375,-2.711166859,11.45059872,20415038.0,463602.9233,116.5749959,39.77499902,47.90000153,0,0,0.950505373,6.312431442,2.104143814,1.052071907,2.104143814,3.156215721,2.104143814,1.634758924,0.014956134,0.0,0.589857871,0.0,0.0,0.0,0.578247242,0.026239623,0.0,0.006874985,0.292479414,0.115110038,1.42913948,2.1934974,2.307716992,64,0.067332602,1.07644371,1.073278412,0.950505373,0.013380364,0.123477629,0.129907345
2181,0.755547645,61.45379344,49.51643648,44.24435131,4,11591.51134,89.15128719,0.033592851,48.0,5551.837891,1.784655094,509.0196838,15.44088936,1013.913086,2574.676758,13.32370853,13.32370853,1391.31543,12887.0,16.57239485,6940.0,0.780247143,-2.566583849,11.80700646,20428938.0,464459.3195,116.5849959,39.77499902,48.0,0,0,0.95050393,48.39538116,2.104147007,5.260367518,0.0,71.54099824,1.052073504,0.931254551,0.020667299,0.140676789,0.283366284,0.0,0.0,0.0,0.486686127,0.006885568,0.0,0.0,0.100643997,0.332506345,1.695385344,4.208265525,4.427404655,1765,1.856909734,0.903438389,0.0,0.95050393,0.089872381,1.509106078,1.587690519
2182,1.121207881,30.4812307,7.112594296,22.9695243,0,43204.6601,19.64232831,0.016903145,47.29999924,5552.158691,1.786083221,506.3854065,15.43497086,1014.029541,2577.326172,13.31171036,13.31171036,1390.922119,11082.0,6.459663391,5724.0,0.9216425,-2.772113562,11.36472988,14786963.5,465315.7156,116.5949959,39.77499902,47.29999924,0,0,0.950502522,1.052075062,0.0,0.0,0.0,1.052075062,0.0,0.69314718,0.000627292,0.0,0.414759148,0.0,0.0,0.0,0.894320014,0.0,0.0,0.0,0.056249985,0.039853584,0.759840073,0.513070042,0.539788196,90,0.094686756,0.068040342,0.069181707,0.950502522,0.017271031,0.142663904,0.150093136
2183,2.246871904,27.87821834,0.0,1.023660201,0,41326.13689,13.55784855,0.011606708,46.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,4.507760882,7723.0,1.0,-2.898788691,11.19773006,10001304.5,466172.1114,116.6049959,39.77499902,46.40000153,0,0,0.950501149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249995,0.0,0.04871243,0.0,0.0,0.0,0.909365967,0.001874971,0.0,0.0,0.068134781,0.0,0.443376882,0.0,0.0,78,0.082061973,0.0,0.225196331,0.950501149,4.64e-06,3.52e-05,3.7e-05
2184,0.0,0.0,0.0,0.0,0,21516.79903,11.30469559,0.026083145,45.59999847,5552.420898,1.788481832,503.9853821,15.42341042,1014.042175,2580.097168,13.29385662,13.29385662,1390.398438,10791.0,4.461174011,6051.811182,1.0,-2.566583849,11.80700646,20002328.58,466755.6105,116.6118016,39.77637302,45.59999847,0,0,0.279718387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258734917,0.0,0.0,0.0,0.728014315,0.002573955,0.0,0.0,0.080400501,0.0,0.798908965,0.0,0.0,19,0.06792546,0.0,0.054307792,0.279718387,0.0,0.0,0.0
2186,0.472267694,27.95480586,7.552021482,152.033838,2,31691.59507,40.97837091,0.016709059,42.29999924,5552.680664,1.686642408,533.3140869,15.4170475,1009.004333,2499.692139,13.2579689,13.2579689,1410.511108,118852.678,12.17385709,5681.0,0.77657,-2.076874256,12.2486763,17508378.0,423340.8964,116.1049959,39.76499902,42.29999924,0,0,0.950747852,15.77705379,2.103607171,2.103607171,0.0,23.13967889,0.0,0.996589732,4.8e-06,0.0,0.020502253,0.0,0.0,0.002500053,0.508728282,0.016250151,0.0,0.0,0.0,0.963383803,0.5414365,1.122828683,1.180995234,1081,1.136999676,1.440537018,0.0,0.950747852,0.141118896,1.087718187,1.144065889
2187,0.712423053,31.7910717,16.80473862,51.101842,0,35212.77015,28.66430821,0.015990418,42.59999847,5550.770996,1.703743219,537.532959,15.34843826,1007.652466,2501.918945,13.1853447,13.1853447,1408.152588,5744.0,5.733223557,6051.811182,0.830667045,-2.263603449,12.02618885,17485408.0,424197.4313,116.1149959,39.76499902,42.59999847,0,0,0.950744794,2.103613938,0.0,0.0,0.0,13.67349059,0.0,0.392674467,0.011252989,0.0,0.0,0.0,0.0,0.001875073,0.621065286,0.000622707,0.0,0.0,0.0,1.0,0.362689022,0.0,0.0,242,0.254537286,1.74e-05,0.0,0.950744794,0.073508324,0.644773772,0.678177546
2188,0.767356595,27.44366089,7.787662627,9.624486364,1,41336.59872,10.01006353,0.014390796,43.0,5550.677734,1.696032524,535.7659302,15.41943741,1008.984314,2501.276611,13.25743675,13.25743675,1409.19751,39861.0,3.85507232,6294.0,0.964911429,-2.470391512,11.77895832,19344552.0,425053.9658,116.1249959,39.76499902,43.0,0,0,0.95074177,2.103620628,0.0,0.0,0.0,0.0,0.0,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.790830265,0.0,0.0,0.0,0.0,1.0,0.185585654,0.336539198,0.3539754,23,0.024191637,0.0,0.0,0.95074177,0.006930122,0.050617593,0.053240107
2189,0.636499137,30.53433465,12.60072716,78.54213608,0,19014.77562,54.60522464,0.023248116,43.0,5550.147949,1.694881916,535.5722656,15.45211697,1009.589111,2501.509521,13.29005146,13.29005146,1409.325806,40289.0,4.616855899,7584.0,0.8251125,-2.585686445,11.64373875,20373372.0,425910.4999,116.1349959,39.76499902,43.0,0,0,0.950738781,4.207254484,1.051813621,1.051813621,0.0,38.91710398,0.0,0.525173599,0.008733775,0.0,0.243718604,0.0,0.0,0.006875188,0.488785098,0.003750014,0.0,0.0,0.0,0.701729348,1.039101359,1.118772954,1.176740632,846,0.889834323,0.733373812,0.0,0.950738781,0.070593545,0.581888987,0.612038763
2190,0.77617192,37.00809185,21.89613282,14.10205057,0,16977.42547,47.6312664,0.023670052,43.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,37762.0,5.396815777,6168.0,0.969134286,-2.812301874,11.37184525,20002328.58,426767.0336,116.1449959,39.76499902,43.5,0,0,0.950735826,5.25908445,0.0,0.0,0.0,6.31090134,0.0,0.689009238,0.011270319,0.0,0.822831025,0.0,0.0,0.003749833,0.739893819,0.076822374,0.0,0.0,0.01249261,0.112705627,0.952778477,0.35423848,0.372594016,375,0.394431334,0.195193289,0.0,0.950735826,0.013894201,0.149819741,0.157582935
2191,0.378899392,78.83231338,43.9570755,30.58551051,2,9603.362683,109.9610445,0.028318696,43.79999924,5549.797363,1.691730261,534.8851318,15.49497509,1010.396851,2501.594238,13.33342171,13.33342171,1409.715698,118852.678,20.96555328,7665.0,0.6860525,-2.835869551,11.34869957,20998716.0,427623.5668,116.1549959,39.76499902,43.79999924,0,0,0.950732906,85.19742981,51.53918594,13.67366158,1.051820121,93.61199078,51.53918594,1.492326399,0.000624999,0.0,0.08071801,0.0,0.0,0.0,0.222058847,0.049436118,0.0,0.0,0.00125001,0.77129716,0.899224198,2.654138719,2.791676509,15963,16.79020459,0.655398313,0.0,0.950732906,0.107012577,2.339159138,2.460374648
2192,0.408291872,55.31820218,32.17862809,46.83937294,0,14855.15655,60.04816971,0.020930147,43.90000153,5549.080078,1.694179654,535.53302,15.50486565,1010.580566,2502.436768,13.34290409,13.34290409,1409.319824,10337.0,35.80634499,5652.0,0.687715,-2.566583849,11.80700646,19799096.0,428480.0997,116.1649959,39.76499902,43.90000153,0,0,0.950730019,50.48751908,30.50287611,17.88099634,1.051823314,66.2648688,27.34740617,1.533621343,0.0,0.0,0.0,0.0,0.0,0.000624977,0.235428009,0.006875144,0.0,0.000625023,0.01249009,0.901246281,0.532421106,4.33169663,4.556179506,12507,13.15515419,1.489983114,0.674951405,0.950730019,0.113591458,1.805661885,1.899237269
2193,0.66228192,66.3829369,43.54283602,60.9627964,5,25695.32885,35.16929903,0.020000233,44.20000076,5548.475586,1.695569396,535.906311,15.51950932,1010.863525,2503.239746,13.35758877,13.35758877,1409.054688,10754.0,42.5304966,4971.0,0.718664286,-2.854133368,11.33183479,19546144.0,429336.6321,116.1749959,39.76499902,44.20000076,0,0,0.950727168,147.2557057,31.55479408,18.93287645,2.103652939,387.0721407,25.24383526,1.043916049,0.0,0.0,0.0,0.0,0.0,0.0,0.333379772,0.003124883,0.0,0.0,0.01251323,0.911419454,0.523590215,9.767361737,10.27356961,14779,15.54494339,2.821219437,2.204784531,0.950727168,0.10111206,1.82828764,1.923041334
2194,0.590726041,38.40807512,22.41057929,54.75340541,4,25019.06185,34.14010604,0.021002659,44.5,5547.778809,1.698742628,536.6868896,15.52272034,1010.935486,2504.3396,13.36077881,13.36077881,1408.527466,6719.0,38.31323242,5827.0,0.74772125,-2.147090912,12.20401001,20302394.0,430193.1642,116.1849959,39.76499902,44.5,0,0,0.95072435,62.0579456,17.88110297,6.310977519,2.103659173,315.5488759,15.7774438,0.844521109,0.001874994,0.0,0.137552468,0.0,0.0,0.0,0.356655704,0.0,0.0,0.0,0.01058377,0.741781389,0.922059711,7.349763988,7.730699216,8122,8.542959901,2.375006048,2.52240791,0.95072435,0.072997407,0.801455211,0.842994304
2195,0.629218576,56.5689528,45.09292678,26.74555622,2,25018.98861,36.21031408,0.020124495,44.5,5548.087402,1.706882238,540.7515259,15.51853275,1010.897522,2505.887939,13.37151051,13.37151051,1407.551025,5525.0,17.38011837,7296.0,0.880731429,-2.017841101,12.3675108,20279066.0,431049.6959,116.1949959,39.76499902,44.5,0,0,0.950721567,17.88115531,3.155497997,3.155497997,1.051832666,5.259163328,2.103665331,1.363348994,0.001239648,0.0,0.113322054,0.0,0.0,0.0,0.686389252,0.014988193,0.0,0.0,0.01251007,0.791363242,0.816298238,5.516549872,5.802487356,2786,2.930405806,1.46512485,4.592093965,0.950721567,0.032559072,0.55038723,0.578915267
2196,0.598651518,65.26572082,45.27099984,66.69405714,6,13778.5336,71.63539214,0.024522466,44.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,22.40219641,4761.0,0.62482875,-1.472578287,13.04079914,20662874.0,431906.2271,116.2049959,39.76499902,44.79999924,0,0,0.950718818,275.5809551,53.64362104,52.59178533,0.0,361.8314831,35.76241402,1.231337325,0.001885253,0.0,0.259880673,0.0,0.0,0.000625028,0.141813969,0.007479728,0.0,0.0,0.007531051,0.529646785,1.05368206,7.428090759,7.813131093,24192,25.44600941,7.475552365,2.974469478,0.950718818,0.136555596,2.494454695,2.623756516
2197,0.406588092,36.80501452,24.30396933,42.53388127,4,13778.49426,63.2333504,0.025215631,45.0,5547.469727,1.709706306,541.427063,15.52032185,1010.959412,2507.091064,13.37443447,13.37443447,1407.023438,7713.0,24.33078575,5680.0,0.772472857,-1.109612107,13.49028683,20002328.58,432762.758,116.2149959,39.76499902,45.0,0,0,0.950716104,8.414709678,9.466548387,3.155516129,0.0,14.72574194,5.259193548,1.491756964,0.008750132,0.0,0.453824151,0.0,0.0,0.002500036,0.328071718,0.00439557,0.106563866,0.0,0.00062255,0.242288784,1.391151376,7.700231109,8.099401154,3806,4.003298129,3.373288453,2.852148312,0.950716104,0.066610865,0.69821268,0.734407124
2198,0.871415817,30.18482882,11.70513849,56.04577304,2,29709.7945,20.88895527,0.018391888,45.0,5546.76416,1.714273453,542.4847412,15.51063919,1010.809204,2508.575195,13.36606121,13.36606121,1406.233765,7750.0,19.03815308,6051.811182,0.82956625,-1.025280237,13.59783936,16910126.0,433619.2886,116.2249959,39.76499902,45.0,0,0,0.950713424,0.0,2.10368335,1.051841675,0.0,10.51841675,0.0,0.687092027,0.003750032,0.0,0.263338318,0.0,0.0,0.005625066,0.526645598,0.011249311,0.0,0.0,0.002492756,0.472399953,1.158854246,3.956156731,4.161250521,245,0.25770121,1.408172194,1.283133954,0.950713424,0.030289138,0.247191026,0.260005823
2199,0.925085216,29.36465506,5.385697472,10.63139247,1,28809.41752,23.14738376,0.01620374,44.59999847,5546.105469,1.718744516,543.4547729,15.50031662,1010.654602,2510.124023,13.35733128,13.35733128,1405.44397,6675.0,17.413836,7029.0,0.95228642,-2.566583849,11.80700646,14439682.0,434475.8187,116.2349959,39.76499902,44.59999847,0,0,0.950710778,0.0,1.051844602,0.0,0.0,1.051844602,0.0,0.69314718,0.003729234,0.0,0.119080277,0.0,0.0,0.0,0.783925513,0.0,0.0,0.0,0.0,0.265160651,0.817069186,3.677168838,3.867810192,166,0.174606204,0.400381226,0.0,0.950710778,0.009125513,0.072788466,0.076562155
2200,0.0,0.0,0.0,0.0,1,16391.52012,61.77678985,0.023811291,44.20000076,5545.492676,1.723150492,544.3291626,15.48938942,1010.495972,2511.740479,13.34815216,13.34815216,1404.654053,5811.0,15.72211059,5212.0,1.0,-0.854510963,13.81104374,17461974.0,435332.3485,116.2449959,39.76499902,44.20000076,0,0,0.950708167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04561324,0.0,0.093881944,0.0,0.0,0.018750065,0.735124592,0.0,0.0,0.0,0.0,0.085647097,0.874180859,4.044304366,4.2539914,161,0.169347446,0.080069953,0.0,0.950708167,0.0,0.0,0.0
2201,0.718525401,32.74622331,12.69951466,11.78947571,2,17605.65907,67.92451384,0.020183521,44.0,5545.470703,1.719907045,543.2684326,15.52101994,1011.160522,2512.517578,13.38312149,13.38312149,1404.911377,118852.678,20.07660421,6613.0,0.90843875,-0.678431094,14.03041935,18402404.0,436188.8779,116.2549959,39.76499902,44.0,0,0,0.95070559,0.0,1.051850342,0.0,0.0,2.103700684,0.0,0.636514168,0.015025647,0.591633814,0.017630919,0.0,0.0,0.012502571,0.473743804,0.000614711,0.0,0.0,0.0,0.091882056,1.077405758,4.449988781,4.680722221,667,0.701584178,0.610709517,0.0,0.95070559,0.031943229,0.280489067,0.295032521
2202,0.33690409,35.50090791,20.83010565,8.342586522,3,22635.78685,60.13478538,0.016790375,44.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,3879.0,16.26649284,6547.0,0.867292857,-0.897604346,13.76482582,19385016.0,437045.407,116.2649959,39.76499902,44.29999924,0,0,0.950703047,0.0,2.10370631,0.0,0.0,9.466678395,0.0,0.474139313,0.0050002,0.759339017,0.077023961,0.0,0.0,0.026255412,0.133773394,0.00126032,0.005771922,0.0,0.0,0.0,0.83583882,4.279918706,4.501845994,722,0.759437978,1.078270184,0.0,0.950703047,0.036715779,0.340736204,0.358404452
2203,0.706004589,32.39457321,10.60521054,3.590760321,1,18641.18705,73.61086403,0.018465016,45.09999847,5545.015137,1.72329247,543.7052612,15.5143795,1011.098267,2514.157471,13.37848473,13.37848473,1404.252197,45430.0,14.79703712,7250.0,0.9730275,-1.177382588,13.42455387,20031814.0,437901.9357,116.2749959,39.76499902,45.09999847,0,0,0.950700539,0.0,0.0,0.0,0.0,1.05185593,0.0,-1e-10,0.002504399,0.001033264,0.826525975,0.0,0.0,2.21e-06,0.146282831,0.0,0.055008668,0.0,0.0,0.0,0.620332633,3.902067876,4.104413235,109,0.114652296,0.312649625,0.0,0.950700539,0.010707953,0.095579221,0.10053557
2204,0.642061145,38.83089909,21.91833131,13.43605127,0,17285.41937,47.22411297,0.020711098,45.90000153,5544.67041,1.725713253,543.8029175,15.51263332,1011.136169,2515.751221,13.37887383,13.37887383,1403.723877,45931.0,13.99648698,6269.0,0.916781429,-1.370723605,13.18987083,20002328.58,438758.4641,116.2849959,39.76499902,45.90000153,0,0,0.950698065,3.155576001,0.0,0.0,0.0,0.0,0.0,-1e-10,0.004364434,0.0,0.802362025,0.0,0.0,0.0,0.314935391,0.0,0.123525398,0.0,0.0,0.0,0.822596112,3.439725844,3.618105441,130,0.136741627,0.0,0.0,0.950698065,0.017803004,0.182917927,0.192403807
2205,0.441844286,37.6800597,18.83523447,32.63658842,2,19401.95155,35.73476937,0.020020755,46.20000076,5545.39502,1.73087275,546.5249634,15.51345539,1011.273315,2517.502197,13.39742279,13.39742279,1403.009033,44399.0,12.13211807,4011.0,0.80844625,-1.650022388,12.84939289,21007560.0,439614.9921,116.2949959,39.76499902,46.20000076,0,0,0.950695626,17.88164322,3.155584098,1.051861366,0.0,9.466752295,0.0,1.026681218,0.013114648,0.0,0.708445547,0.0,0.0,0.0,0.318333639,0.0,0.161603774,0.0,0.0,0.0,0.959950276,3.827399303,4.025893459,1206,1.268544808,2.157722732,0.0,0.950695626,0.098523131,0.978392087,1.029132837
2206,0.453771272,65.67692422,43.57107917,52.82194544,4,11883.66526,91.94290585,0.024584044,45.90000153,5545.125977,1.733277082,546.3223877,15.51073074,1011.305847,2519.229492,13.39651966,13.39651966,1402.480469,118852.678,22.59847736,7202.0,0.720910959,-2.566583849,11.80700646,21138048.0,440471.5198,116.3049959,39.76499902,45.90000153,0,0,0.950693221,27.34846471,32.60778484,7.36304819,0.0,31.55592082,26.29660068,1.524557934,0.003760063,0.0,0.348539219,0.0,0.0,0.00062504,0.223033745,0.003750056,0.04452892,0.000625044,0.000627238,0.437901347,1.257957462,7.476477404,7.864237631,7877,8.285532942,4.579699316,2.214330727,0.950693221,0.126040219,2.18022823,2.293303646
2207,0.496110688,48.10737998,24.38572693,109.6101914,6,10803.30512,78.90613834,0.02807418,45.90000153,5545.169434,1.731888413,545.0802612,15.52920341,1011.749329,2520.564697,13.41737556,13.41737556,1402.475464,45482.0,25.57480907,4328.0,0.58888961,-1.888518691,12.55852509,21619206.0,441328.0471,116.3149959,39.76499902,45.90000153,0,0,0.95069085,55.74893246,42.07466601,14.7261331,3.155599951,57.85266576,33.65973281,1.58000493,0.000625031,0.0,0.242881822,0.0,0.0,0.0,0.279295092,0.001874992,0.0,0.0,0.0,0.555147576,1.043059476,7.613499763,8.008386492,12720,13.37974379,5.427519494,11.63142486,0.95069085,0.165447083,2.182841051,2.296057705
2208,0.4268735,58.06073794,36.1510316,79.14653219,6,13778.0944,87.82373613,0.023887228,45.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,47395.0,26.02654394,4460.0,0.58944625,-2.162269831,12.22399902,21621386.0,442184.5741,116.3249959,39.76499902,45.79999924,0,0,0.950688514,301.8864705,79.94206188,41.02290017,1.051869235,494.3785406,65.21589258,1.232040933,0.000625005,0.056873438,0.267913771,0.0,0.0,0.0,0.177564492,0.0,0.0,0.000624999,0.003739748,0.423081109,1.216878243,9.969581697,10.48669627,16686,17.55149006,5.19802624,12.69178348,0.950688514,0.176855743,2.817256036,2.963384952
